,day,date,phase,tests.performed.todate,tests.performed,tests.positive.todate,tests.positive,tests.regular.performed.todate,tests.regular.performed,tests.regular.positive.todate,tests.regular.positive,tests.hagt.performed,tests.hagt.performed.todate,tests.hagt.positive,tests.hagt.positive.todate,tests.ns-apr20.performed.todate,tests.ns-apr20.performed,tests.ns-apr20.positive.todate,tests.ns-apr20.positive,cases.confirmed.todate,cases.confirmed,cases.active,cases.recovered.todate,cases.closed.todate,cases.hs.employee.confirmed.todate,cases.rh.employee.confirmed.todate,cases.rh.occupant.confirmed.todate,cases.unclassified.confirmed.todate,state.in_hospital,state.icu,state.critical,state.in_hospital.todate,state.out_of_hospital.todate,state.deceased.todate,region.lj.todate,region.ce.todate,region.mb.todate,region.ms.todate,region.kr.todate,region.nm.todate,region.za.todate,region.sg.todate,region.po.todate,region.ng.todate,region.kp.todate,region.kk.todate,region.foreign.todate,region.unknown.todate,region.todate,age.0-4.todate,age.5-14.todate,age.15-24.todate,age.25-34.todate,age.35-44.todate,age.45-54.todate,age.55-64.todate,age.65-74.todate,age.75-84.todate,age.85+.todate,age.todate,age.female.0-4.todate,age.female.5-14.todate,age.female.15-24.todate,age.female.25-34.todate,age.female.35-44.todate,age.female.45-54.todate,age.female.55-64.todate,age.female.65-74.todate,age.female.75-84.todate,age.female.85+.todate,age.female.todate,age.male.0-4.todate,age.male.5-14.todate,age.male.15-24.todate,age.male.25-34.todate,age.male.35-44.todate,age.male.45-54.todate,age.male.55-64.todate,age.male.65-74.todate,age.male.75-84.todate,age.male.85+.todate,age.male.todate,age.unknown.0-4.todate,age.unknown.5-14.todate,age.unknown.15-24.todate,age.unknown.25-34.todate,age.unknown.35-44.todate,age.unknown.45-54.todate,age.unknown.55-64.todate,age.unknown.65-74.todate,age.unknown.75-84.todate,age.unknown.85+.todate,age.unknown.todate,deceased.0-4.todate,deceased.5-14.todate,deceased.15-24.todate,deceased.25-34.todate,deceased.35-44.todate,deceased.45-54.todate,deceased.55-64.todate,deceased.65-74.todate,deceased.75-84.todate,deceased.85+.todate,deceased.todate,deceased.female.0-4.todate,deceased.female.5-14.todate,deceased.female.15-24.todate,deceased.female.25-34.todate,deceased.female.35-44.todate,deceased.female.45-54.todate,deceased.female.55-64.todate,deceased.female.65-74.todate,deceased.female.75-84.todate,deceased.female.85+.todate,deceased.female.todate,deceased.male.0-4.todate,deceased.male.5-14.todate,deceased.male.15-24.todate,deceased.male.25-34.todate,deceased.male.35-44.todate,deceased.male.45-54.todate,deceased.male.55-64.todate,deceased.male.65-74.todate,deceased.male.75-84.todate,deceased.male.85+.todate,deceased.male.todate,deceased.rhoccupant.todate,deceased.other.todate,vaccination.administered,vaccination.administered.todate,vaccination.administered2nd,vaccination.administered2nd.todate,vaccination.used.todate,vaccination.delivered.todate,day_name
260,1,2020-11-10,F13,418106.0,7515.0,48838.0,2217.0,416738.0,7515.0,48837.0,2217.0,,,,,1368.0,,1.0,,48973.0,2228.0,20747.0,27581.0,28226.0,,,3182.0,45791.0,1171.0,196.0,134.0,3429.0,1831.0,605.0,14332.0,6233.0,6182.0,3219.0,7619.0,3040.0,1190.0,1984.0,833.0,1680.0,1133.0,1214.0,281.0,33.0,48973.0,236.0,1293.0,4800.0,7838.0,10023.0,10186.0,6441.0,3255.0,2721.0,2180.0,48973.0,117.0,620.0,2339.0,4029.0,5462.0,5589.0,3289.0,1493.0,1560.0,1648.0,26146.0,119.0,673.0,2461.0,3809.0,4561.0,4597.0,3152.0,1762.0,1161.0,532.0,22827.0,,,,,,,,,,,,,,,,3.0,10.0,22.0,92.0,236.0,353.0,716.0,,,,,1.0,3.0,7.0,31.0,107.0,221.0,370.0,,,,,2.0,7.0,15.0,61.0,129.0,132.0,346.0,361.0,355.0,,,,,,,Tuesday
261,2,2020-11-11,F13,424873.0,6767.0,50763.0,1925.0,423505.0,6767.0,50762.0,1925.0,,,,,1368.0,,1.0,,50905.0,1932.0,20187.0,30032.0,30718.0,,,3338.0,47567.0,1192.0,204.0,134.0,3580.0,1927.0,645.0,14790.0,6487.0,6474.0,3411.0,7846.0,3179.0,1264.0,2061.0,895.0,1728.0,1184.0,1263.0,290.0,33.0,50905.0,239.0,1305.0,4954.0,8138.0,10386.0,10602.0,6743.0,3382.0,2867.0,2289.0,50905.0,117.0,625.0,2420.0,4180.0,5646.0,5819.0,3438.0,1551.0,1648.0,1738.0,27182.0,122.0,680.0,2534.0,3958.0,4740.0,4783.0,3305.0,1831.0,1219.0,551.0,23723.0,,,,,,,,,,,,,,,,3.0,10.0,24.0,98.0,256.0,374.0,765.0,,,,,1.0,3.0,7.0,33.0,116.0,234.0,394.0,,,,,2.0,7.0,17.0,65.0,140.0,140.0,371.0,384.0,381.0,,,,,,,Wednesday
262,3,2020-11-12,F13,430635.0,5762.0,52271.0,1508.0,429267.0,5762.0,52270.0,1508.0,,,,,1368.0,,1.0,,52421.0,1516.0,19903.0,31794.0,32518.0,,,3522.0,48899.0,1210.0,196.0,136.0,3722.0,2020.0,686.0,15119.0,6724.0,6768.0,3557.0,8039.0,3272.0,1288.0,2098.0,921.0,1782.0,1229.0,1292.0,299.0,33.0,52421.0,243.0,1317.0,5053.0,8393.0,10647.0,10905.0,6952.0,3515.0,2980.0,2416.0,52421.0,119.0,628.0,2471.0,4309.0,5786.0,5973.0,3561.0,1607.0,1720.0,1835.0,28009.0,124.0,689.0,2582.0,4084.0,4861.0,4932.0,3391.0,1908.0,1260.0,581.0,24412.0,,,,,,,,,,,,,,,,3.0,12.0,27.0,103.0,266.0,397.0,808.0,,,,,1.0,5.0,8.0,34.0,121.0,250.0,419.0,,,,,2.0,7.0,19.0,69.0,145.0,147.0,389.0,400.0,408.0,,,,,,,Thursday
263,4,2020-11-13,F13,437292.0,6657.0,54002.0,1731.0,435924.0,6657.0,54001.0,1731.0,,,,,1368.0,,1.0,,54161.0,1740.0,19846.0,33550.0,34315.0,,,3721.0,50440.0,1199.0,204.0,145.0,3820.0,2099.0,724.0,15496.0,6927.0,7107.0,3745.0,8224.0,3377.0,1352.0,2169.0,966.0,1827.0,1281.0,1355.0,300.0,35.0,54161.0,253.0,1332.0,5169.0,8660.0,10953.0,11257.0,7210.0,3649.0,3121.0,2557.0,54161.0,123.0,635.0,2532.0,4440.0,5951.0,6164.0,3689.0,1662.0,1800.0,1935.0,28931.0,130.0,697.0,2637.0,4220.0,5002.0,5093.0,3521.0,1987.0,1321.0,622.0,25230.0,,,,,,,,,,,,,,,,4.0,12.0,28.0,112.0,279.0,414.0,849.0,,,,,1.0,5.0,8.0,37.0,128.0,260.0,439.0,,,,,3.0,7.0,20.0,75.0,151.0,154.0,410.0,421.0,428.0,,,,,,,Friday
264,5,2020-11-14,F13,440855.0,3563.0,54921.0,919.0,439487.0,3563.0,54920.0,919.0,,,,,1368.0,,1.0,,55083.0,922.0,19421.0,34865.0,35662.0,,,3795.0,51288.0,1224.0,205.0,154.0,3975.0,2194.0,765.0,15689.0,7053.0,7324.0,3843.0,8312.0,3428.0,1352.0,2217.0,969.0,1911.0,1287.0,1363.0,300.0,35.0,55083.0,256.0,1338.0,5227.0,8806.0,11141.0,11448.0,7335.0,3724.0,3191.0,2617.0,55083.0,123.0,635.0,2560.0,4524.0,6057.0,6264.0,3756.0,1699.0,1843.0,1983.0,29444.0,133.0,703.0,2667.0,4282.0,5084.0,5184.0,3579.0,2025.0,1348.0,634.0,25639.0,,,,,,,,,,,,,,,,4.0,12.0,32.0,114.0,292.0,427.0,881.0,,,,,1.0,5.0,9.0,37.0,135.0,267.0,454.0,,,,,3.0,7.0,23.0,77.0,157.0,160.0,427.0,435.0,446.0,,,,,,,Saturday
265,6,2020-11-15,F13,442647.0,1792.0,55422.0,501.0,441279.0,1792.0,55421.0,501.0,,,,,1368.0,,1.0,,55583.0,500.0,19364.0,35388.0,36219.0,,,3900.0,51683.0,1261.0,201.0,150.0,4080.0,2238.0,797.0,15772.0,7075.0,7437.0,3906.0,8363.0,3492.0,1363.0,2269.0,974.0,1919.0,1301.0,1376.0,301.0,35.0,55583.0,256.0,1341.0,5254.0,8883.0,11225.0,11533.0,7392.0,3766.0,3243.0,2690.0,55583.0,123.0,637.0,2571.0,4570.0,6098.0,6308.0,3779.0,1718.0,1872.0,2040.0,29716.0,133.0,704.0,2683.0,4313.0,5127.0,5225.0,3613.0,2048.0,1371.0,650.0,25867.0,,,,,,,,,,,,,,,,4.0,12.0,33.0,121.0,305.0,440.0,915.0,,,,,1.0,5.0,9.0,40.0,142.0,276.0,473.0,,,,,3.0,7.0,24.0,81.0,163.0,164.0,442.0,450.0,465.0,,,,,,,Sunday
266,0,2020-11-16,F13,447973.0,5326.0,56810.0,1388.0,446605.0,5326.0,56809.0,1388.0,,,,,1368.0,,1.0,,56976.0,1393.0,19580.0,36520.0,37396.0,,,4119.0,52857.0,1264.0,209.0,160.0,4145.0,2276.0,831.0,16114.0,7241.0,7635.0,3999.0,8546.0,3587.0,1410.0,2330.0,1012.0,1968.0,1367.0,1425.0,307.0,35.0,56976.0,261.0,1345.0,5345.0,9106.0,11491.0,11822.0,7569.0,3863.0,3338.0,2836.0,56976.0,126.0,640.0,2622.0,4690.0,6235.0,6459.0,3869.0,1759.0,1929.0,2158.0,30487.0,135.0,705.0,2723.0,4416.0,5256.0,5363.0,3700.0,2104.0,1409.0,678.0,26489.0,,,,,,,,,,,,,,,,4.0,12.0,34.0,125.0,319.0,465.0,959.0,,,,,1.0,5.0,9.0,41.0,146.0,298.0,500.0,,,,,3.0,7.0,25.0,84.0,173.0,167.0,459.0,485.0,474.0,,,,,,,Monday
267,1,2020-11-17,F13,454786.0,6813.0,58822.0,2012.0,453418.0,6813.0,58821.0,2012.0,,,,,1368.0,,1.0,,58994.0,2018.0,19566.0,38509.0,39428.0,,,4440.0,54554.0,1275.0,210.0,154.0,4272.0,2368.0,876.0,16517.0,7513.0,7987.0,4174.0,8766.0,3777.0,1482.0,2444.0,1042.0,2024.0,1445.0,1475.0,313.0,35.0,58994.0,265.0,1359.0,5469.0,9391.0,11867.0,12217.0,7863.0,4020.0,3521.0,3022.0,58994.0,130.0,644.0,2687.0,4827.0,6428.0,6661.0,4015.0,1837.0,2043.0,2303.0,31575.0,135.0,715.0,2782.0,4564.0,5439.0,5556.0,3848.0,2183.0,1478.0,719.0,27419.0,,,,,,,,,,,,,,,,4.0,12.0,34.0,129.0,334.0,491.0,1004.0,,,,,1.0,5.0,9.0,41.0,151.0,314.0,521.0,,,,,3.0,7.0,25.0,88.0,183.0,177.0,483.0,509.0,495.0,,,,,,,Tuesday
268,2,2020-11-18,F13,461592.0,6806.0,60886.0,2064.0,460224.0,6806.0,60885.0,2064.0,,,,,1368.0,,1.0,,61062.0,2068.0,19943.0,40155.0,41119.0,,,4700.0,56362.0,1280.0,212.0,158.0,4428.0,2484.0,919.0,16869.0,7849.0,8425.0,4345.0,8952.0,3903.0,1530.0,2583.0,1084.0,2135.0,1498.0,1537.0,315.0,37.0,61062.0,273.0,1375.0,5633.0,9709.0,12219.0,12641.0,8153.0,4189.0,3688.0,3182.0,61062.0,136.0,651.0,2766.0,4990.0,6612.0,6896.0,4156.0,1909.0,2148.0,2430.0,32694.0,137.0,724.0,2867.0,4719.0,5607.0,5745.0,3997.0,2280.0,1540.0,752.0,28368.0,,,,,,,,,,,,,,,,5.0,12.0,34.0,133.0,351.0,512.0,1047.0,,,,,1.0,5.0,9.0,42.0,161.0,326.0,544.0,,,,,4.0,7.0,25.0,91.0,190.0,186.0,503.0,537.0,510.0,,,,,,,Wednesday
269,3,2020-11-19,F13,467265.0,5673.0,62432.0,1546.0,465897.0,5673.0,62431.0,1546.0,,,,,1368.0,,1.0,,62611.0,1549.0,19925.0,41691.0,42686.0,,,4995.0,57616.0,1238.0,202.0,153.0,4510.0,2572.0,964.0,17207.0,8119.0,8696.0,4479.0,9089.0,4003.0,1582.0,2619.0,1113.0,2204.0,1534.0,1610.0,319.0,37.0,62611.0,281.0,1389.0,5761.0,9941.0,12482.0,12896.0,8369.0,4288.0,3840.0,3364.0,62611.0,139.0,656.0,2840.0,5103.0,6770.0,7053.0,4262.0,1955.0,2252.0,2582.0,33612.0,142.0,733.0,2921.0,4838.0,5712.0,5843.0,4107.0,2333.0,1588.0,782.0,28999.0,,,,,,,,,,,,,,,,5.0,12.0,34.0,139.0,367.0,527.0,1084.0,,,,,1.0,5.0,9.0,44.0,167.0,336.0,562.0,,,,,4.0,7.0,25.0,95.0,200.0,191.0,522.0,557.0,527.0,,,,,,,Thursday
270,4,2020-11-20,F13,473845.0,6580.0,64119.0,1687.0,472477.0,6580.0,64118.0,1687.0,,,,,1368.0,,1.0,,64302.0,1691.0,20003.0,43273.0,44299.0,,,5175.0,59127.0,1254.0,199.0,148.0,4620.0,2640.0,995.0,17512.0,8365.0,9035.0,4623.0,9261.0,4122.0,1639.0,2745.0,1122.0,2273.0,1584.0,1659.0,324.0,38.0,64302.0,284.0,1404.0,5902.0,10220.0,12764.0,13236.0,8629.0,4425.0,3959.0,3479.0,64302.0,139.0,665.0,2912.0,5253.0,6905.0,7239.0,4399.0,2014.0,2322.0,2668.0,34516.0,145.0,739.0,2990.0,4967.0,5859.0,5997.0,4230.0,2411.0,1637.0,811.0,29786.0,,,,,,,,,,,,,,,,5.0,14.0,34.0,142.0,388.0,544.0,1127.0,,,,,1.0,7.0,9.0,44.0,176.0,348.0,585.0,,,,,4.0,7.0,25.0,98.0,212.0,196.0,542.0,578.0,549.0,,,,,,,Friday
271,5,2020-11-21,F13,477279.0,3434.0,65142.0,1023.0,475911.0,3434.0,65141.0,1023.0,,,,,1368.0,,1.0,,65327.0,1025.0,20137.0,44138.0,45190.0,,,5290.0,60037.0,1219.0,195.0,147.0,4735.0,2769.0,1026.0,17689.0,8521.0,9262.0,4735.0,9344.0,4171.0,1644.0,2830.0,1174.0,2312.0,1597.0,1681.0,328.0,39.0,65327.0,286.0,1409.0,5982.0,10390.0,12948.0,13458.0,8789.0,4517.0,4025.0,3523.0,65327.0,139.0,668.0,2949.0,5348.0,6998.0,7357.0,4476.0,2051.0,2359.0,2698.0,35043.0,147.0,741.0,3033.0,5042.0,5950.0,6101.0,4313.0,2466.0,1666.0,825.0,30284.0,,,,,,,,,,,,,,,,5.0,14.0,35.0,147.0,398.0,554.0,1153.0,,,,,1.0,7.0,9.0,45.0,180.0,353.0,595.0,,,,,4.0,7.0,26.0,102.0,218.0,201.0,558.0,592.0,561.0,,,,,,,Saturday
272,6,2020-11-22,F13,479021.0,1742.0,65612.0,470.0,477653.0,1742.0,65611.0,470.0,,,,,1368.0,,1.0,,65798.0,471.0,20142.0,44559.0,45656.0,,,5344.0,60454.0,1244.0,197.0,152.0,4817.0,2808.0,1052.0,17764.0,8576.0,9398.0,4821.0,9371.0,4206.0,1659.0,2851.0,1174.0,2317.0,1599.0,1694.0,329.0,39.0,65798.0,291.0,1412.0,6024.0,10478.0,13019.0,13549.0,8840.0,4547.0,4074.0,3564.0,65798.0,141.0,671.0,2970.0,5400.0,7029.0,7398.0,4499.0,2069.0,2391.0,2735.0,35303.0,150.0,741.0,3054.0,5078.0,5990.0,6151.0,4341.0,2478.0,1683.0,829.0,30495.0,,,,,,,,,,,,,,,,5.0,14.0,35.0,151.0,411.0,590.0,1206.0,,,,,1.0,7.0,9.0,46.0,188.0,380.0,631.0,,,,,4.0,7.0,26.0,105.0,223.0,210.0,575.0,630.0,576.0,,,,,,,Sunday
273,0,2020-11-23,F13,484617.0,5596.0,66913.0,1301.0,483249.0,5596.0,66912.0,1301.0,,,,,1368.0,,1.0,,67106.0,1308.0,20361.0,45589.0,46745.0,,,5573.0,61533.0,1292.0,202.0,152.0,4921.0,2839.0,1097.0,18088.0,8784.0,9542.0,4949.0,9525.0,4300.0,1696.0,2912.0,1195.0,2352.0,1642.0,1745.0,337.0,39.0,67106.0,295.0,1422.0,6104.0,10682.0,13229.0,13807.0,9025.0,4645.0,4179.0,3718.0,67106.0,143.0,675.0,3015.0,5508.0,7141.0,7541.0,4594.0,2111.0,2448.0,2859.0,36035.0,152.0,747.0,3089.0,5174.0,6088.0,6266.0,4431.0,2534.0,1731.0,859.0,31071.0,,,,,,,,,,,,,,,,5.0,14.0,35.0,160.0,428.0,620.0,1262.0,,,,,1.0,7.0,9.0,48.0,199.0,400.0,664.0,,,,,4.0,7.0,26.0,112.0,229.0,220.0,598.0,661.0,601.0,,,,,,,Monday
274,1,2020-11-24,F13,492680.0,8063.0,69138.0,2225.0,491312.0,8063.0,69137.0,2225.0,,,,,1368.0,,1.0,,69340.0,2234.0,20367.0,47774.0,48973.0,,,5835.0,63505.0,1299.0,204.0,147.0,5047.0,2918.0,1156.0,18452.0,9165.0,9958.0,5111.0,9707.0,4509.0,1752.0,3069.0,1245.0,2417.0,1720.0,1847.0,349.0,39.0,69340.0,303.0,1438.0,6276.0,11044.0,13685.0,14241.0,9332.0,4793.0,4346.0,3882.0,69340.0,146.0,686.0,3106.0,5708.0,7397.0,7786.0,4755.0,2178.0,2556.0,2992.0,37310.0,157.0,752.0,3170.0,5336.0,6288.0,6455.0,4577.0,2615.0,1790.0,890.0,32030.0,,,,,,,,,,,,,,,,5.0,14.0,40.0,165.0,447.0,635.0,1306.0,,,,,1.0,7.0,11.0,50.0,205.0,409.0,683.0,,,,,4.0,7.0,29.0,115.0,242.0,226.0,623.0,684.0,622.0,,,,,,,Tuesday
275,2,2020-11-25,F13,500076.0,7396.0,70906.0,1768.0,498708.0,7396.0,70905.0,1768.0,,,,,1368.0,,1.0,,71122.0,1782.0,20217.0,49660.0,50905.0,,,6024.0,65098.0,1297.0,203.0,150.0,5190.0,3031.0,1199.0,18893.0,9455.0,10235.0,5237.0,9830.0,4633.0,1832.0,3150.0,1276.0,2489.0,1784.0,1913.0,356.0,39.0,71122.0,311.0,1455.0,6405.0,11340.0,14023.0,14594.0,9588.0,4912.0,4483.0,4011.0,71122.0,151.0,691.0,3174.0,5850.0,7564.0,7982.0,4888.0,2237.0,2634.0,3094.0,38265.0,160.0,764.0,3231.0,5490.0,6459.0,6612.0,4700.0,2675.0,1849.0,917.0,32857.0,,,,,,,,,,,,,,,,6.0,15.0,41.0,169.0,463.0,666.0,1360.0,,,,,1.0,8.0,12.0,50.0,212.0,431.0,714.0,,,,,5.0,7.0,29.0,119.0,251.0,235.0,646.0,713.0,647.0,,,,,,,Wednesday
276,3,2020-11-26,F13,506663.0,6587.0,72515.0,1609.0,505295.0,6587.0,72514.0,1609.0,,,,,1368.0,,1.0,,72734.0,1612.0,20313.0,51128.0,52421.0,,,6252.0,66482.0,1302.0,212.0,152.0,5317.0,3122.0,1245.0,19131.0,9751.0,10491.0,5361.0,9951.0,4812.0,1865.0,3220.0,1332.0,2546.0,1854.0,2020.0,361.0,39.0,72734.0,319.0,1471.0,6538.0,11567.0,14306.0,14918.0,9804.0,5049.0,4614.0,4148.0,72734.0,151.0,701.0,3248.0,5981.0,7699.0,8150.0,5004.0,2308.0,2717.0,3205.0,39164.0,168.0,770.0,3290.0,5586.0,6607.0,6768.0,4800.0,2741.0,1897.0,943.0,33570.0,,,,,,,,,,,,,,,,6.0,15.0,42.0,178.0,471.0,695.0,1407.0,,,,,1.0,8.0,12.0,54.0,216.0,452.0,743.0,,,,,5.0,7.0,30.0,124.0,255.0,243.0,664.0,749.0,658.0,,,,,,,Thursday
277,4,2020-11-27,F13,513601.0,6938.0,74106.0,1591.0,512233.0,6938.0,74105.0,1591.0,,,,,1368.0,,1.0,,74335.0,1601.0,20174.0,52825.0,54161.0,,,6513.0,67822.0,1324.0,198.0,150.0,5477.0,3223.0,1293.0,19494.0,10019.0,10780.0,5475.0,10075.0,4943.0,1896.0,3262.0,1363.0,2612.0,1939.0,2070.0,368.0,39.0,74335.0,329.0,1483.0,6663.0,11816.0,14581.0,15215.0,10023.0,5169.0,4769.0,4287.0,74335.0,155.0,706.0,3310.0,6109.0,7856.0,8331.0,5099.0,2363.0,2820.0,3316.0,40065.0,174.0,777.0,3353.0,5707.0,6725.0,6884.0,4924.0,2806.0,1949.0,971.0,34270.0,,,,,,,,,,,,,,,,6.0,15.0,44.0,188.0,502.0,715.0,1470.0,,,,,1.0,8.0,12.0,59.0,224.0,467.0,771.0,,,,,5.0,7.0,32.0,129.0,278.0,248.0,699.0,787.0,683.0,,,,,,,Friday
278,5,2020-11-28,F13,517245.0,3644.0,75212.0,1106.0,515877.0,3644.0,75211.0,1106.0,,,,,1368.0,,1.0,,75444.0,1109.0,20361.0,53699.0,55083.0,,,6635.0,68809.0,1257.0,191.0,143.0,5565.0,3344.0,1336.0,19646.0,10154.0,11122.0,5585.0,10148.0,5006.0,1911.0,3332.0,1408.0,2648.0,1960.0,2110.0,375.0,39.0,75444.0,331.0,1492.0,6729.0,12003.0,14789.0,15415.0,10192.0,5268.0,4852.0,4373.0,75444.0,156.0,711.0,3341.0,6205.0,7961.0,8436.0,5183.0,2410.0,2870.0,3382.0,40655.0,175.0,781.0,3388.0,5798.0,6828.0,6979.0,5009.0,2858.0,1982.0,991.0,34789.0,,,,,,,,,,,,,,,,6.0,15.0,46.0,194.0,520.0,735.0,1516.0,,,,,1.0,8.0,13.0,62.0,235.0,480.0,799.0,,,,,5.0,7.0,33.0,132.0,285.0,255.0,717.0,819.0,697.0,,,,,,,Saturday
279,6,2020-11-29,F13,519120.0,1875.0,75637.0,425.0,517752.0,1875.0,75636.0,425.0,,,,,1368.0,,1.0,,75871.0,427.0,20288.0,54148.0,55583.0,,,6677.0,69194.0,1278.0,195.0,146.0,5677.0,3403.0,1384.0,19723.0,10184.0,11232.0,5652.0,10163.0,5022.0,1927.0,3359.0,1432.0,2659.0,1963.0,2138.0,378.0,39.0,75871.0,336.0,1497.0,6755.0,12085.0,14855.0,15496.0,10252.0,5310.0,4884.0,4401.0,75871.0,156.0,714.0,3357.0,6256.0,7990.0,8481.0,5212.0,2425.0,2893.0,3403.0,40887.0,180.0,783.0,3398.0,5829.0,6865.0,7015.0,5040.0,2885.0,1991.0,998.0,34984.0,,,,,,,,,,,,,,,,6.0,15.0,49.0,200.0,535.0,762.0,1567.0,,,,,1.0,8.0,14.0,66.0,240.0,498.0,827.0,,,,,5.0,7.0,35.0,134.0,295.0,264.0,740.0,851.0,716.0,,,,,,,Sunday
280,0,2020-11-30,F13,524988.0,5868.0,76928.0,1291.0,523620.0,5868.0,76927.0,1291.0,,,,,1368.0,,1.0,,77170.0,1299.0,20194.0,55486.0,56976.0,,,6918.0,70252.0,1298.0,202.0,141.0,5769.0,3439.0,1435.0,20013.0,10371.0,11410.0,5731.0,10291.0,5134.0,1969.0,3406.0,1489.0,2696.0,2020.0,2218.0,383.0,39.0,77170.0,340.0,1506.0,6862.0,12269.0,15075.0,15734.0,10417.0,5413.0,5016.0,4538.0,77170.0,160.0,719.0,3415.0,6339.0,8114.0,8626.0,5300.0,2476.0,2973.0,3509.0,41631.0,180.0,787.0,3447.0,5930.0,6961.0,7108.0,5117.0,2937.0,2043.0,1029.0,35539.0,,,,,,,,,,,,,,,,7.0,17.0,49.0,212.0,546.0,794.0,1625.0,,,,,1.0,8.0,14.0,67.0,245.0,521.0,856.0,,,,,6.0,9.0,35.0,145.0,301.0,273.0,769.0,884.0,741.0,,,,,,,Monday
281,1,2020-12-01,F13,532166.0,7178.0,79357.0,2429.0,530798.0,7178.0,79356.0,2438.0,,,,,1368.0,,1.0,,79608.0,2438.0,20614.0,57447.0,58994.0,,,7254.0,72354.0,1299.0,208.0,148.0,5895.0,3520.0,1490.0,20462.0,10711.0,11903.0,5877.0,10473.0,5357.0,2013.0,3488.0,1547.0,2808.0,2148.0,2386.0,395.0,40.0,79608.0,350.0,1523.0,7043.0,12628.0,15576.0,16212.0,10754.0,5588.0,5192.0,4742.0,79608.0,164.0,724.0,3513.0,6511.0,8389.0,8866.0,5456.0,2562.0,3087.0,3675.0,42947.0,186.0,799.0,3530.0,6117.0,7187.0,7346.0,5298.0,3026.0,2105.0,1067.0,36661.0,,,,,,,,,,,,,,,,7.0,17.0,51.0,220.0,562.0,832.0,1689.0,,,,,1.0,8.0,14.0,68.0,253.0,550.0,894.0,,,,,6.0,9.0,37.0,152.0,309.0,282.0,795.0,926.0,763.0,,,,,,,Tuesday
282,2,2020-12-02,F13,538870.0,6704.0,81129.0,1772.0,537502.0,6704.0,81128.0,1776.0,,,,,1368.0,,1.0,,81384.0,1776.0,20322.0,59470.0,61062.0,,,7447.0,73937.0,1285.0,197.0,144.0,6015.0,3614.0,1547.0,20827.0,10988.0,12162.0,5992.0,10637.0,5513.0,2075.0,3578.0,1609.0,2871.0,2228.0,2464.0,400.0,40.0,81384.0,361.0,1536.0,7203.0,12899.0,15907.0,16578.0,11008.0,5714.0,5313.0,4865.0,81384.0,170.0,731.0,3585.0,6656.0,8555.0,9066.0,5578.0,2630.0,3154.0,3772.0,43897.0,191.0,805.0,3618.0,6243.0,7352.0,7512.0,5430.0,3084.0,2159.0,1093.0,37487.0,,,,,,,,,,,,,,,,7.0,19.0,53.0,226.0,577.0,856.0,1738.0,,,,,1.0,8.0,14.0,71.0,256.0,564.0,914.0,,,,,6.0,11.0,39.0,155.0,321.0,292.0,824.0,959.0,779.0,,,,,,,Wednesday
283,3,2020-12-03,F13,545798.0,6928.0,82915.0,1786.0,544430.0,6928.0,82914.0,1786.0,,,,,,,,,83170.0,1786.0,20559.0,60958.0,62611.0,,,7702.0,75468.0,1289.0,195.0,138.0,6122.0,3688.0,1592.0,21154.0,11212.0,12571.0,6148.0,10759.0,5677.0,2099.0,3627.0,1676.0,2948.0,2298.0,2557.0,404.0,40.0,83170.0,369.0,1553.0,7346.0,13189.0,16259.0,16888.0,11252.0,5850.0,5444.0,5020.0,83170.0,175.0,736.0,3666.0,6798.0,8739.0,9244.0,5710.0,2698.0,3238.0,3902.0,44906.0,194.0,817.0,3680.0,6391.0,7520.0,7644.0,5542.0,3152.0,2206.0,1118.0,38264.0,,,,,,,,,,,,,,,,7.0,19.0,54.0,233.0,594.0,905.0,1812.0,,,,,1.0,8.0,15.0,75.0,265.0,602.0,966.0,,,,,6.0,11.0,39.0,158.0,329.0,303.0,846.0,1011.0,801.0,,,,,,,Thursday
284,4,2020-12-04,F13,552142.0,6344.0,84562.0,1647.0,550774.0,6344.0,84561.0,1647.0,,,,,,,,,84817.0,1647.0,20515.0,62602.0,64302.0,,,7920.0,76897.0,1284.0,199.0,138.0,6245.0,3774.0,1653.0,21420.0,11459.0,12904.0,6246.0,10893.0,5812.0,2133.0,3682.0,1737.0,3026.0,2411.0,2637.0,416.0,41.0,84817.0,377.0,1562.0,7464.0,13467.0,16562.0,17201.0,11480.0,5974.0,5570.0,5160.0,84817.0,178.0,742.0,3735.0,6935.0,8906.0,9411.0,5831.0,2754.0,3314.0,4008.0,45814.0,199.0,820.0,3729.0,6532.0,7656.0,7790.0,5649.0,3220.0,2256.0,1152.0,39003.0,,,,,,,,,,,,,,,,8.0,19.0,56.0,238.0,610.0,932.0,1863.0,,,,,2.0,8.0,15.0,77.0,270.0,618.0,990.0,,,,,6.0,11.0,41.0,161.0,340.0,314.0,873.0,1044.0,819.0,,,,,,,Friday
